method,dataset,distribution,score
Mahalanobis,SVHN,OOD,-703.65673828125
Mahalanobis,SVHN,OOD,-582.39697265625
Mahalanobis,SVHN,OOD,-583.1770629882812
Mahalanobis,SVHN,OOD,-813.4124755859375
Mahalanobis,SVHN,OOD,-679.9885864257812
Mahalanobis,SVHN,OOD,-778.390869140625
Mahalanobis,SVHN,OOD,-806.209716796875
Mahalanobis,SVHN,OOD,-567.1124267578125
Mahalanobis,SVHN,OOD,-630.6905517578125
Mahalanobis,SVHN,OOD,-594.9006958007812
Mahalanobis,SVHN,OOD,-900.4034423828125
Mahalanobis,SVHN,OOD,-799.3131713867188
Mahalanobis,SVHN,OOD,-644.1634521484375
Mahalanobis,SVHN,OOD,-636.6566772460938
Mahalanobis,SVHN,OOD,-720.9581909179688
Mahalanobis,SVHN,OOD,-1138.8173828125
Mahalanobis,SVHN,OOD,-997.4794311523438
Mahalanobis,SVHN,OOD,-850.27197265625
Mahalanobis,SVHN,OOD,-737.3446655273438
Mahalanobis,SVHN,OOD,-747.87060546875
Mahalanobis,SVHN,OOD,-814.34228515625
Mahalanobis,SVHN,OOD,-567.563720703125
Mahalanobis,SVHN,OOD,-592.9934692382812
Mahalanobis,SVHN,OOD,-679.0323486328125
Mahalanobis,SVHN,OOD,-454.5914611816406
Mahalanobis,SVHN,OOD,-673.6473388671875
Mahalanobis,SVHN,OOD,-679.9520263671875
Mahalanobis,SVHN,OOD,-554.5606689453125
Mahalanobis,SVHN,OOD,-821.723876953125
Mahalanobis,SVHN,OOD,-836.296875
Mahalanobis,SVHN,OOD,-698.588623046875
Mahalanobis,SVHN,OOD,-591.397216796875
Mahalanobis,SVHN,OOD,-858.986083984375
Mahalanobis,SVHN,OOD,-844.2203369140625
Mahalanobis,SVHN,OOD,-870.2542114257812
Mahalanobis,SVHN,OOD,-933.7457275390625
Mahalanobis,SVHN,OOD,-781.541259765625
Mahalanobis,SVHN,OOD,-1115.284423828125
Mahalanobis,SVHN,OOD,-920.4360961914062
Mahalanobis,SVHN,OOD,-612.953857421875
Mahalanobis,SVHN,OOD,-780.01953125
Mahalanobis,SVHN,OOD,-694.1880493164062
Mahalanobis,SVHN,OOD,-828.685546875
Mahalanobis,SVHN,OOD,-547.4192504882812
Mahalanobis,SVHN,OOD,-850.2501220703125
Mahalanobis,SVHN,OOD,-715.44287109375
Mahalanobis,SVHN,OOD,-838.1344604492188
Mahalanobis,SVHN,OOD,-683.5873413085938
Mahalanobis,SVHN,OOD,-555.5049438476562
Mahalanobis,SVHN,OOD,-944.1968994140625
Mahalanobis,SVHN,OOD,-931.601318359375
Mahalanobis,SVHN,OOD,-736.8672485351562
Mahalanobis,SVHN,OOD,-783.0184326171875
Mahalanobis,SVHN,OOD,-829.02978515625
Mahalanobis,SVHN,OOD,-1122.412841796875
Mahalanobis,SVHN,OOD,-713.1849365234375
Mahalanobis,SVHN,OOD,-759.3475341796875
Mahalanobis,SVHN,OOD,-631.3310546875
Mahalanobis,SVHN,OOD,-1019.3902587890625
Mahalanobis,SVHN,OOD,-684.8741455078125
Mahalanobis,SVHN,OOD,-783.7242431640625
Mahalanobis,SVHN,OOD,-1040.780517578125
Mahalanobis,SVHN,OOD,-1086.492431640625
Mahalanobis,SVHN,OOD,-560.536376953125
Mahalanobis,SVHN,OOD,-1045.9951171875
Mahalanobis,SVHN,OOD,-1055.8094482421875
Mahalanobis,SVHN,OOD,-717.2377319335938
Mahalanobis,SVHN,OOD,-740.49267578125
Mahalanobis,SVHN,OOD,-751.99072265625
Mahalanobis,SVHN,OOD,-943.4017333984375
Mahalanobis,SVHN,OOD,-787.7847290039062
Mahalanobis,SVHN,OOD,-994.9178466796875
Mahalanobis,SVHN,OOD,-877.4239501953125
Mahalanobis,SVHN,OOD,-531.4195556640625
Mahalanobis,SVHN,OOD,-576.113037109375
Mahalanobis,SVHN,OOD,-644.263916015625
Mahalanobis,SVHN,OOD,-531.2632446289062
Mahalanobis,SVHN,OOD,-838.6112060546875
Mahalanobis,SVHN,OOD,-919.4884033203125
Mahalanobis,SVHN,OOD,-939.322265625
Mahalanobis,SVHN,OOD,-855.97998046875
Mahalanobis,SVHN,OOD,-687.205810546875
Mahalanobis,SVHN,OOD,-593.3088989257812
Mahalanobis,SVHN,OOD,-898.77685546875
Mahalanobis,SVHN,OOD,-932.9296875
Mahalanobis,SVHN,OOD,-911.8414916992188
Mahalanobis,SVHN,OOD,-922.562744140625
Mahalanobis,SVHN,OOD,-936.6500244140625
Mahalanobis,SVHN,OOD,-699.9849243164062
Mahalanobis,SVHN,OOD,-758.213134765625
Mahalanobis,SVHN,OOD,-1011.0729370117188
Mahalanobis,SVHN,OOD,-816.8606567382812
Mahalanobis,SVHN,OOD,-724.4547119140625
Mahalanobis,SVHN,OOD,-924.5725708007812
Mahalanobis,SVHN,OOD,-912.0758056640625
Mahalanobis,SVHN,OOD,-996.3033447265625
Mahalanobis,SVHN,OOD,-926.47412109375
Mahalanobis,SVHN,OOD,-512.9525756835938
Mahalanobis,SVHN,OOD,-701.7664184570312
Mahalanobis,SVHN,OOD,-737.5870971679688
Mahalanobis,SVHN,OOD,-672.67138671875
Mahalanobis,SVHN,OOD,-550.3770141601562
Mahalanobis,SVHN,OOD,-742.316162109375
Mahalanobis,SVHN,OOD,-802.0712890625
Mahalanobis,SVHN,OOD,-576.454833984375
Mahalanobis,SVHN,OOD,-1018.113525390625
Mahalanobis,SVHN,OOD,-983.6331176757812
Mahalanobis,SVHN,OOD,-1005.6793823242188
Mahalanobis,SVHN,OOD,-1057.1533203125
Mahalanobis,SVHN,OOD,-862.0316162109375
Mahalanobis,SVHN,OOD,-744.40771484375
Mahalanobis,SVHN,OOD,-822.890625
Mahalanobis,SVHN,OOD,-909.5260009765625
Mahalanobis,SVHN,OOD,-865.1079711914062
Mahalanobis,SVHN,OOD,-918.4324951171875
Mahalanobis,SVHN,OOD,-532.7504272460938
Mahalanobis,SVHN,OOD,-566.3428955078125
Mahalanobis,SVHN,OOD,-538.8855590820312
Mahalanobis,SVHN,OOD,-663.6934814453125
Mahalanobis,SVHN,OOD,-582.4905395507812
Mahalanobis,SVHN,OOD,-591.458251953125
Mahalanobis,SVHN,OOD,-562.2464599609375
Mahalanobis,SVHN,OOD,-692.7828369140625
Mahalanobis,SVHN,OOD,-802.0411376953125
Mahalanobis,SVHN,OOD,-686.98193359375
Mahalanobis,SVHN,OOD,-866.5597534179688
Mahalanobis,SVHN,OOD,-819.107666015625
Mahalanobis,SVHN,OOD,-792.4089965820312
Mahalanobis,SVHN,OOD,-587.9992065429688
Mahalanobis,SVHN,OOD,-831.884033203125
Mahalanobis,SVHN,OOD,-955.8072509765625
Mahalanobis,SVHN,OOD,-1121.5733642578125
Mahalanobis,SVHN,OOD,-1090.6143798828125
Mahalanobis,SVHN,OOD,-719.6036987304688
Mahalanobis,SVHN,OOD,-724.5006103515625
Mahalanobis,SVHN,OOD,-878.4127197265625
Mahalanobis,SVHN,OOD,-843.5791015625
Mahalanobis,SVHN,OOD,-724.1793823242188
Mahalanobis,SVHN,OOD,-759.5482788085938
Mahalanobis,SVHN,OOD,-700.3336181640625
Mahalanobis,SVHN,OOD,-789.7146606445312
Mahalanobis,SVHN,OOD,-650.8607177734375
Mahalanobis,SVHN,OOD,-494.49053955078125
Mahalanobis,SVHN,OOD,-678.5089721679688
Mahalanobis,SVHN,OOD,-900.5169677734375
Mahalanobis,SVHN,OOD,-712.5250244140625
Mahalanobis,SVHN,OOD,-550.2723388671875
Mahalanobis,SVHN,OOD,-801.295166015625
Mahalanobis,SVHN,OOD,-865.5271606445312
Mahalanobis,SVHN,OOD,-599.140625
Mahalanobis,SVHN,OOD,-644.5616455078125
Mahalanobis,SVHN,OOD,-667.7234497070312
Mahalanobis,SVHN,OOD,-800.80712890625
Mahalanobis,SVHN,OOD,-1026.2440185546875
Mahalanobis,SVHN,OOD,-454.8463134765625
Mahalanobis,SVHN,OOD,-549.844970703125
Mahalanobis,SVHN,OOD,-654.6893920898438
Mahalanobis,SVHN,OOD,-665.4835815429688
Mahalanobis,SVHN,OOD,-766.7586669921875
Mahalanobis,SVHN,OOD,-781.965087890625
Mahalanobis,SVHN,OOD,-832.8011474609375
Mahalanobis,SVHN,OOD,-681.3367309570312
Mahalanobis,SVHN,OOD,-732.7838745117188
Mahalanobis,SVHN,OOD,-884.9515380859375
Mahalanobis,SVHN,OOD,-657.2154541015625
Mahalanobis,SVHN,OOD,-616.0170288085938
Mahalanobis,SVHN,OOD,-499.577392578125
Mahalanobis,SVHN,OOD,-768.2598266601562
Mahalanobis,SVHN,OOD,-921.3638916015625
Mahalanobis,SVHN,OOD,-668.1777954101562
Mahalanobis,SVHN,OOD,-1014.3580932617188
Mahalanobis,SVHN,OOD,-1159.4287109375
Mahalanobis,SVHN,OOD,-950.469482421875
Mahalanobis,SVHN,OOD,-979.9818725585938
Mahalanobis,SVHN,OOD,-893.0197143554688
Mahalanobis,SVHN,OOD,-886.3201904296875
Mahalanobis,SVHN,OOD,-715.5617065429688
Mahalanobis,SVHN,OOD,-719.8355712890625
Mahalanobis,SVHN,OOD,-757.0869140625
Mahalanobis,SVHN,OOD,-654.102783203125
Mahalanobis,SVHN,OOD,-798.3409423828125
Mahalanobis,SVHN,OOD,-923.5540161132812
Mahalanobis,SVHN,OOD,-523.595947265625
Mahalanobis,SVHN,OOD,-624.81103515625
Mahalanobis,SVHN,OOD,-667.0118408203125
Mahalanobis,SVHN,OOD,-676.4986572265625
Mahalanobis,SVHN,OOD,-685.8963012695312
Mahalanobis,SVHN,OOD,-681.2640380859375
Mahalanobis,SVHN,OOD,-1015.0700073242188
Mahalanobis,SVHN,OOD,-1023.10302734375
Mahalanobis,SVHN,OOD,-819.5001220703125
Mahalanobis,SVHN,OOD,-698.2186279296875
Mahalanobis,SVHN,OOD,-631.680908203125
Mahalanobis,SVHN,OOD,-524.2777099609375
Mahalanobis,SVHN,OOD,-723.1166381835938
Mahalanobis,SVHN,OOD,-601.285888671875
Mahalanobis,SVHN,OOD,-698.7974243164062
Mahalanobis,SVHN,OOD,-667.5228881835938
Mahalanobis,SVHN,OOD,-941.6829833984375
Mahalanobis,SVHN,OOD,-745.067626953125
Mahalanobis,SVHN,OOD,-778.784423828125
Mahalanobis,SVHN,OOD,-707.4324340820312
Mahalanobis,SVHN,OOD,-728.15869140625
Mahalanobis,SVHN,OOD,-618.2130737304688
Mahalanobis,SVHN,OOD,-581.7098388671875
Mahalanobis,SVHN,OOD,-908.7321166992188
Mahalanobis,SVHN,OOD,-825.1764526367188
Mahalanobis,SVHN,OOD,-668.6190185546875
Mahalanobis,SVHN,OOD,-660.4375
Mahalanobis,SVHN,OOD,-628.6036987304688
Mahalanobis,SVHN,OOD,-640.637451171875
Mahalanobis,SVHN,OOD,-713.4409790039062
Mahalanobis,SVHN,OOD,-758.2401123046875
Mahalanobis,SVHN,OOD,-859.3854370117188
Mahalanobis,SVHN,OOD,-794.63037109375
Mahalanobis,SVHN,OOD,-865.0619506835938
Mahalanobis,SVHN,OOD,-728.5921630859375
Mahalanobis,SVHN,OOD,-852.5625
Mahalanobis,SVHN,OOD,-728.204345703125
Mahalanobis,SVHN,OOD,-719.5784301757812
Mahalanobis,SVHN,OOD,-856.15185546875
Mahalanobis,SVHN,OOD,-533.83837890625
Mahalanobis,SVHN,OOD,-760.7752685546875
Mahalanobis,SVHN,OOD,-642.8253784179688
Mahalanobis,SVHN,OOD,-1008.1590576171875
Mahalanobis,SVHN,OOD,-812.1321411132812
Mahalanobis,SVHN,OOD,-745.4931030273438
Mahalanobis,SVHN,OOD,-1038.3787841796875
Mahalanobis,SVHN,OOD,-553.906005859375
Mahalanobis,SVHN,OOD,-604.024658203125
Mahalanobis,SVHN,OOD,-552.3438720703125
Mahalanobis,SVHN,OOD,-754.6091918945312
Mahalanobis,SVHN,OOD,-794.85400390625
Mahalanobis,SVHN,OOD,-889.079833984375
Mahalanobis,SVHN,OOD,-524.8381958007812
Mahalanobis,SVHN,OOD,-480.268798828125
Mahalanobis,SVHN,OOD,-503.2424621582031
Mahalanobis,SVHN,OOD,-625.69140625
Mahalanobis,SVHN,OOD,-932.1025390625
Mahalanobis,SVHN,OOD,-1045.0194091796875
Mahalanobis,SVHN,OOD,-780.548828125
Mahalanobis,SVHN,OOD,-465.3234558105469
Mahalanobis,SVHN,OOD,-568.5035400390625
Mahalanobis,SVHN,OOD,-764.7156372070312
Mahalanobis,SVHN,OOD,-914.177001953125
Mahalanobis,SVHN,OOD,-751.3563232421875
Mahalanobis,SVHN,OOD,-734.3167724609375
Mahalanobis,SVHN,OOD,-752.554931640625
Mahalanobis,SVHN,OOD,-879.52001953125
Mahalanobis,SVHN,OOD,-784.44140625
Mahalanobis,SVHN,OOD,-815.5651245117188
Mahalanobis,SVHN,OOD,-866.924072265625
Mahalanobis,SVHN,OOD,-579.6512451171875
Mahalanobis,SVHN,OOD,-535.2459716796875
Mahalanobis,SVHN,OOD,-771.2723999023438
Mahalanobis,SVHN,OOD,-895.5194702148438
Mahalanobis,SVHN,OOD,-790.8670043945312
Mahalanobis,SVHN,OOD,-908.7798461914062
Mahalanobis,SVHN,OOD,-987.3460693359375
Mahalanobis,SVHN,OOD,-1198.564453125
Mahalanobis,SVHN,OOD,-789.7547607421875
Mahalanobis,SVHN,OOD,-639.6790771484375
Mahalanobis,SVHN,OOD,-631.9474487304688
Mahalanobis,SVHN,OOD,-708.1214599609375
Mahalanobis,SVHN,OOD,-1209.321533203125
Mahalanobis,SVHN,OOD,-1179.7578125
Mahalanobis,SVHN,OOD,-606.1201171875
Mahalanobis,SVHN,OOD,-567.324951171875
Mahalanobis,SVHN,OOD,-959.845458984375
Mahalanobis,SVHN,OOD,-778.4210815429688
Mahalanobis,SVHN,OOD,-872.6864624023438
Mahalanobis,SVHN,OOD,-675.3956298828125
Mahalanobis,SVHN,OOD,-604.6904296875
Mahalanobis,SVHN,OOD,-926.037109375
Mahalanobis,SVHN,OOD,-837.0298461914062
Mahalanobis,SVHN,OOD,-977.01025390625
Mahalanobis,SVHN,OOD,-748.3446044921875
Mahalanobis,SVHN,OOD,-831.1876220703125
Mahalanobis,SVHN,OOD,-577.3298950195312
Mahalanobis,SVHN,OOD,-591.4107055664062
Mahalanobis,SVHN,OOD,-676.62548828125
Mahalanobis,SVHN,OOD,-807.2096557617188
Mahalanobis,SVHN,OOD,-662.8614501953125
Mahalanobis,SVHN,OOD,-714.5498046875
Mahalanobis,SVHN,OOD,-785.16796875
Mahalanobis,SVHN,OOD,-575.012451171875
Mahalanobis,SVHN,OOD,-920.850830078125
Mahalanobis,SVHN,OOD,-794.5181884765625
Mahalanobis,SVHN,OOD,-634.4281005859375
Mahalanobis,SVHN,OOD,-577.4005126953125
Mahalanobis,SVHN,OOD,-666.844970703125
Mahalanobis,SVHN,OOD,-799.5321044921875
Mahalanobis,SVHN,OOD,-565.8775634765625
Mahalanobis,SVHN,OOD,-637.9052734375
Mahalanobis,SVHN,OOD,-661.5409545898438
Mahalanobis,SVHN,OOD,-601.7537841796875
Mahalanobis,SVHN,OOD,-1005.2020874023438
Mahalanobis,SVHN,OOD,-874.20654296875
Mahalanobis,SVHN,OOD,-1348.6962890625
Mahalanobis,SVHN,OOD,-1270.352783203125
Mahalanobis,SVHN,OOD,-497.53118896484375
Mahalanobis,SVHN,OOD,-656.8379516601562
Mahalanobis,SVHN,OOD,-708.9528198242188
Mahalanobis,SVHN,OOD,-573.7122802734375
Mahalanobis,SVHN,OOD,-880.0406494140625
Mahalanobis,SVHN,OOD,-709.724365234375
Mahalanobis,SVHN,OOD,-706.0548095703125
Mahalanobis,SVHN,OOD,-597.57177734375
Mahalanobis,SVHN,OOD,-649.7012939453125
Mahalanobis,SVHN,OOD,-732.905029296875
Mahalanobis,SVHN,OOD,-670.7841796875
Mahalanobis,SVHN,OOD,-850.1966552734375
Mahalanobis,SVHN,OOD,-960.0834350585938
Mahalanobis,SVHN,OOD,-784.3032836914062
Mahalanobis,SVHN,OOD,-1038.4747314453125
Mahalanobis,SVHN,OOD,-837.4072265625
Mahalanobis,SVHN,OOD,-806.13818359375
Mahalanobis,SVHN,OOD,-1061.0753173828125
Mahalanobis,SVHN,OOD,-1034.004150390625
Mahalanobis,SVHN,OOD,-784.842529296875
Mahalanobis,SVHN,OOD,-722.6055908203125
Mahalanobis,SVHN,OOD,-641.249267578125
Mahalanobis,SVHN,OOD,-906.8180541992188
Mahalanobis,SVHN,OOD,-893.121337890625
Mahalanobis,SVHN,OOD,-751.18212890625
Mahalanobis,SVHN,OOD,-814.0222778320312
Mahalanobis,SVHN,OOD,-583.210205078125
Mahalanobis,SVHN,OOD,-786.4760131835938
Mahalanobis,SVHN,OOD,-852.9580078125
Mahalanobis,SVHN,OOD,-1204.7421875
Mahalanobis,SVHN,OOD,-689.1026000976562
Mahalanobis,SVHN,OOD,-834.700439453125
Mahalanobis,SVHN,OOD,-600.9926147460938
Mahalanobis,SVHN,OOD,-748.4598388671875
Mahalanobis,SVHN,OOD,-868.4442138671875
Mahalanobis,SVHN,OOD,-850.2659301757812
Mahalanobis,SVHN,OOD,-768.134033203125
Mahalanobis,SVHN,OOD,-907.96337890625
Mahalanobis,SVHN,OOD,-647.8663330078125
Mahalanobis,SVHN,OOD,-766.3095703125
Mahalanobis,SVHN,OOD,-866.6280517578125
Mahalanobis,SVHN,OOD,-762.4688720703125
Mahalanobis,SVHN,OOD,-704.2105712890625
Mahalanobis,SVHN,OOD,-861.3282470703125
Mahalanobis,SVHN,OOD,-880.0670776367188
Mahalanobis,SVHN,OOD,-712.8785400390625
Mahalanobis,SVHN,OOD,-926.0618896484375
Mahalanobis,SVHN,OOD,-1084.169189453125
Mahalanobis,SVHN,OOD,-1107.58740234375
Mahalanobis,SVHN,OOD,-575.3290405273438
Mahalanobis,SVHN,OOD,-639.9447631835938
Mahalanobis,SVHN,OOD,-991.7852783203125
Mahalanobis,SVHN,OOD,-652.3656005859375
Mahalanobis,SVHN,OOD,-603.1071166992188
Mahalanobis,SVHN,OOD,-635.05078125
Mahalanobis,SVHN,OOD,-732.9478149414062
Mahalanobis,SVHN,OOD,-838.2579345703125
Mahalanobis,SVHN,OOD,-619.5228271484375
Mahalanobis,SVHN,OOD,-612.8900146484375
Mahalanobis,SVHN,OOD,-896.4105224609375
Mahalanobis,SVHN,OOD,-576.856689453125
Mahalanobis,SVHN,OOD,-891.48388671875
Mahalanobis,SVHN,OOD,-611.4309692382812
Mahalanobis,SVHN,OOD,-739.9039306640625
Mahalanobis,SVHN,OOD,-768.5750732421875
Mahalanobis,SVHN,OOD,-680.7021484375
Mahalanobis,SVHN,OOD,-732.3984375
Mahalanobis,SVHN,OOD,-703.4144287109375
Mahalanobis,SVHN,OOD,-1022.775390625
Mahalanobis,SVHN,OOD,-571.102294921875
Mahalanobis,SVHN,OOD,-743.601806640625
Mahalanobis,SVHN,OOD,-633.2249755859375
Mahalanobis,SVHN,OOD,-799.37890625
Mahalanobis,SVHN,OOD,-593.650390625
Mahalanobis,SVHN,OOD,-857.4005737304688
Mahalanobis,SVHN,OOD,-709.7086791992188
Mahalanobis,SVHN,OOD,-813.603759765625
Mahalanobis,SVHN,OOD,-885.08984375
Mahalanobis,SVHN,OOD,-754.2872924804688
Mahalanobis,SVHN,OOD,-693.6392822265625
Mahalanobis,SVHN,OOD,-708.44921875
Mahalanobis,SVHN,OOD,-729.6541748046875
Mahalanobis,SVHN,OOD,-709.7875366210938
Mahalanobis,SVHN,OOD,-559.934326171875
Mahalanobis,SVHN,OOD,-572.021484375
Mahalanobis,SVHN,OOD,-796.0017700195312
Mahalanobis,SVHN,OOD,-721.33740234375
Mahalanobis,SVHN,OOD,-721.3250122070312
Mahalanobis,SVHN,OOD,-877.0596923828125
Mahalanobis,SVHN,OOD,-679.44384765625
Mahalanobis,SVHN,OOD,-723.196533203125
Mahalanobis,SVHN,OOD,-658.4269409179688
Mahalanobis,SVHN,OOD,-1002.1004638671875
Mahalanobis,SVHN,OOD,-1136.5888671875
Mahalanobis,SVHN,OOD,-1021.7901611328125
Mahalanobis,SVHN,OOD,-621.7840576171875
Mahalanobis,SVHN,OOD,-674.2151489257812
Mahalanobis,SVHN,OOD,-687.016357421875
Mahalanobis,SVHN,OOD,-575.19677734375
Mahalanobis,SVHN,OOD,-572.0228271484375
Mahalanobis,SVHN,OOD,-676.5927734375
Mahalanobis,SVHN,OOD,-572.515380859375
Mahalanobis,SVHN,OOD,-574.7164306640625
Mahalanobis,SVHN,OOD,-634.86328125
Mahalanobis,SVHN,OOD,-827.093994140625
Mahalanobis,SVHN,OOD,-704.1873168945312
Mahalanobis,SVHN,OOD,-770.6217651367188
Mahalanobis,SVHN,OOD,-582.014404296875
Mahalanobis,SVHN,OOD,-689.5289306640625
Mahalanobis,SVHN,OOD,-596.9993286132812
Mahalanobis,SVHN,OOD,-703.495361328125
Mahalanobis,SVHN,OOD,-607.9967651367188
Mahalanobis,SVHN,OOD,-695.8016967773438
Mahalanobis,SVHN,OOD,-724.232421875
Mahalanobis,SVHN,OOD,-764.147216796875
Mahalanobis,SVHN,OOD,-870.2897338867188
Mahalanobis,SVHN,OOD,-847.277587890625
Mahalanobis,SVHN,OOD,-618.01025390625
Mahalanobis,SVHN,OOD,-696.2203369140625
Mahalanobis,SVHN,OOD,-695.2740478515625
Mahalanobis,SVHN,OOD,-743.394287109375
Mahalanobis,SVHN,OOD,-1000.0570068359375
Mahalanobis,SVHN,OOD,-1160.0496826171875
Mahalanobis,SVHN,OOD,-1141.00341796875
Mahalanobis,SVHN,OOD,-598.83056640625
Mahalanobis,SVHN,OOD,-676.4921875
Mahalanobis,SVHN,OOD,-682.5960693359375
Mahalanobis,SVHN,OOD,-753.174560546875
Mahalanobis,SVHN,OOD,-645.462646484375
Mahalanobis,SVHN,OOD,-804.41796875
Mahalanobis,SVHN,OOD,-663.0892333984375
Mahalanobis,SVHN,OOD,-1132.658447265625
Mahalanobis,SVHN,OOD,-885.6821899414062
Mahalanobis,SVHN,OOD,-876.29052734375
Mahalanobis,SVHN,OOD,-720.11962890625
Mahalanobis,SVHN,OOD,-576.5867309570312
Mahalanobis,SVHN,OOD,-732.8560791015625
Mahalanobis,SVHN,OOD,-1040.8045654296875
Mahalanobis,SVHN,OOD,-955.3216552734375
Mahalanobis,SVHN,OOD,-770.2095947265625
Mahalanobis,SVHN,OOD,-759.48779296875
Mahalanobis,SVHN,OOD,-702.1190795898438
Mahalanobis,SVHN,OOD,-550.2889404296875
Mahalanobis,SVHN,OOD,-661.072998046875
Mahalanobis,SVHN,OOD,-1267.7470703125
Mahalanobis,SVHN,OOD,-1117.434326171875
Mahalanobis,SVHN,OOD,-814.31787109375
Mahalanobis,SVHN,OOD,-864.23486328125
Mahalanobis,SVHN,OOD,-807.3869018554688
Mahalanobis,SVHN,OOD,-699.3444213867188
Mahalanobis,SVHN,OOD,-917.270263671875
Mahalanobis,SVHN,OOD,-809.9864501953125
Mahalanobis,SVHN,OOD,-875.6719970703125
Mahalanobis,SVHN,OOD,-848.063232421875
Mahalanobis,SVHN,OOD,-678.5243530273438
Mahalanobis,SVHN,OOD,-707.991455078125
Mahalanobis,SVHN,OOD,-494.7567138671875
Mahalanobis,SVHN,OOD,-755.8524169921875
Mahalanobis,SVHN,OOD,-941.95849609375
Mahalanobis,SVHN,OOD,-886.80126953125
Mahalanobis,SVHN,OOD,-630.47265625
Mahalanobis,SVHN,OOD,-656.55029296875
Mahalanobis,SVHN,OOD,-684.881591796875
Mahalanobis,SVHN,OOD,-666.593017578125
Mahalanobis,SVHN,OOD,-757.26953125
Mahalanobis,SVHN,OOD,-613.9749755859375
Mahalanobis,SVHN,OOD,-587.5079345703125
Mahalanobis,SVHN,OOD,-685.486083984375
Mahalanobis,SVHN,OOD,-526.1311645507812
Mahalanobis,SVHN,OOD,-814.1680908203125
Mahalanobis,SVHN,OOD,-707.9139404296875
Mahalanobis,SVHN,OOD,-842.6226806640625
Mahalanobis,SVHN,OOD,-785.6514892578125
Mahalanobis,SVHN,OOD,-754.7794189453125
Mahalanobis,SVHN,OOD,-460.905029296875
Mahalanobis,SVHN,OOD,-431.8759765625
Mahalanobis,SVHN,OOD,-753.837890625
Mahalanobis,SVHN,OOD,-937.443359375
Mahalanobis,SVHN,OOD,-1179.926513671875
Mahalanobis,SVHN,OOD,-844.73388671875
Mahalanobis,SVHN,OOD,-886.0542602539062
Mahalanobis,SVHN,OOD,-802.466552734375
Mahalanobis,SVHN,OOD,-938.617431640625
Mahalanobis,SVHN,OOD,-1016.469482421875
Mahalanobis,SVHN,OOD,-579.2354125976562
Mahalanobis,SVHN,OOD,-586.1500244140625
Mahalanobis,SVHN,OOD,-759.3567504882812
Mahalanobis,SVHN,OOD,-822.81689453125
Mahalanobis,SVHN,OOD,-876.1724853515625
Mahalanobis,SVHN,OOD,-784.8722534179688
Mahalanobis,SVHN,OOD,-591.7073364257812
Mahalanobis,SVHN,OOD,-651.0921630859375
Mahalanobis,SVHN,OOD,-663.1024169921875
Mahalanobis,SVHN,OOD,-916.9772338867188
Mahalanobis,SVHN,OOD,-798.665283203125
Mahalanobis,SVHN,OOD,-741.50048828125
Mahalanobis,SVHN,OOD,-679.5202026367188
Mahalanobis,SVHN,OOD,-726.4426879882812
Mahalanobis,SVHN,OOD,-715.766845703125
Mahalanobis,SVHN,OOD,-551.6505126953125
Mahalanobis,SVHN,OOD,-613.0772094726562
Mahalanobis,SVHN,OOD,-593.1110229492188
Mahalanobis,SVHN,OOD,-577.088134765625
Mahalanobis,SVHN,OOD,-627.0230712890625
Mahalanobis,SVHN,OOD,-586.3314819335938
Mahalanobis,SVHN,OOD,-680.6841430664062
Mahalanobis,SVHN,OOD,-925.1083984375
Mahalanobis,SVHN,OOD,-839.6971435546875
Mahalanobis,SVHN,OOD,-687.8023681640625
Mahalanobis,SVHN,OOD,-464.86920166015625
Mahalanobis,SVHN,OOD,-762.8231811523438
Mahalanobis,SVHN,OOD,-861.418701171875
Mahalanobis,SVHN,OOD,-754.357177734375
Mahalanobis,SVHN,OOD,-786.223876953125
Mahalanobis,SVHN,OOD,-857.7030029296875
Mahalanobis,SVHN,OOD,-649.2061767578125
Mahalanobis,SVHN,OOD,-838.840576171875
Mahalanobis,SVHN,OOD,-752.0545654296875
Mahalanobis,SVHN,OOD,-737.33837890625
Mahalanobis,SVHN,OOD,-576.9691162109375
Mahalanobis,SVHN,OOD,-529.06689453125
Mahalanobis,SVHN,OOD,-446.67529296875
Mahalanobis,SVHN,OOD,-1044.323974609375
Mahalanobis,SVHN,OOD,-663.7093505859375
Mahalanobis,SVHN,OOD,-710.81005859375
Mahalanobis,SVHN,OOD,-667.215576171875
Mahalanobis,SVHN,OOD,-777.42333984375
Mahalanobis,SVHN,OOD,-501.04266357421875
Mahalanobis,SVHN,OOD,-742.8477783203125
Mahalanobis,SVHN,OOD,-819.71337890625
Mahalanobis,SVHN,OOD,-573.7789916992188
Mahalanobis,SVHN,OOD,-680.3862915039062
Mahalanobis,SVHN,OOD,-649.6727905273438
Mahalanobis,SVHN,OOD,-1062.894287109375
Mahalanobis,SVHN,OOD,-1212.3988037109375
Mahalanobis,SVHN,OOD,-757.55029296875
Mahalanobis,SVHN,OOD,-887.2056274414062
Mahalanobis,SVHN,OOD,-922.1607055664062
Mahalanobis,SVHN,OOD,-922.269287109375
Mahalanobis,SVHN,OOD,-828.3676147460938
Mahalanobis,SVHN,OOD,-664.8529052734375
Mahalanobis,SVHN,OOD,-642.9942016601562
Mahalanobis,SVHN,OOD,-652.58984375
Mahalanobis,SVHN,OOD,-540.4762573242188
Mahalanobis,SVHN,OOD,-811.15869140625
Mahalanobis,SVHN,OOD,-875.29638671875
